id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights
19863486,Brooklyn,Bushwick,Private room,57,1
19864245,Brooklyn,Williamsburg,Private room,95,3
19866106,Brooklyn,Williamsburg,Private room,600,1
19867655,Brooklyn,Williamsburg,Entire home/apt,200,3
19867930,Bronx,City Island,Private room,80,1
19871726,Brooklyn,Williamsburg,Entire home/apt,116,3
19872361,Manhattan,East Village,Private room,75,3
19872862,Queens,Forest Hills,Private room,45,1
19873185,Brooklyn,Crown Heights,Private room,50,8
19874046,Queens,Kew Gardens,Entire home/apt,150,6
19874726,Manhattan,Harlem,Entire home/apt,120,2
19875496,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,7
19875728,Manhattan,Upper West Side,Entire home/apt,325,7
19876292,Manhattan,West Village,Entire home/apt,150,3
19876515,Manhattan,Midtown,Private room,500,1
19876641,Brooklyn,Williamsburg,Entire home/apt,210,2
19876727,Brooklyn,Bushwick,Private room,55,2
19877223,Brooklyn,Fort Greene,Entire home/apt,108,1
19877695,Manhattan,Harlem,Private room,50,3
19877706,Bronx,Claremont Village,Entire home/apt,72,90
19878366,Staten Island,St. George,Private room,33,4
19880329,Manhattan,Chelsea,Entire home/apt,500,3
19884639,Brooklyn,Cypress Hills,Private room,42,30
19885344,Manhattan,Washington Heights,Private room,87,4
19886609,Bronx,Parkchester,Private room,45,1
19887405,Brooklyn,Boerum Hill,Entire home/apt,150,1
19887942,Brooklyn,Bedford-Stuyvesant,Entire home/apt,170,3
19888160,Brooklyn,Bushwick,Private room,75,6
19888622,Brooklyn,Crown Heights,Entire home/apt,200,2
19889348,Manhattan,Upper East Side,Entire home/apt,115,2
19889906,Queens,Astoria,Entire home/apt,165,6
19890448,Brooklyn,Bushwick,Private room,60,3
19890678,Brooklyn,Crown Heights,Private room,59,2
19891174,Brooklyn,Windsor Terrace,Private room,49,1
19891482,Manhattan,East Village,Entire home/apt,150,3
19891485,Manhattan,Lower East Side,Private room,77,5
19891590,Brooklyn,Windsor Terrace,Entire home/apt,99,2
19891602,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2
19891896,Manhattan,Upper West Side,Private room,85,1
19892112,Brooklyn,Park Slope,Entire home/apt,175,3
19892264,Brooklyn,Bedford-Stuyvesant,Private room,60,1
19892549,Manhattan,Harlem,Entire home/apt,250,5
19892918,Queens,Ridgewood,Private room,30,14
19893872,Manhattan,Washington Heights,Private room,99,2
19894567,Brooklyn,Cypress Hills,Private room,42,30
19894733,Brooklyn,Crown Heights,Private room,90,2
19894740,Manhattan,Morningside Heights,Private room,48,7
19896613,Manhattan,Upper East Side,Private room,55,1
19898570,Queens,Rego Park,Entire home/apt,40,14
19902776,Manhattan,East Harlem,Entire home/apt,200,2
19903510,Brooklyn,Fort Greene,Entire home/apt,100,1
19904670,Brooklyn,Bedford-Stuyvesant,Private room,107,2
19905170,Brooklyn,Crown Heights,Entire home/apt,175,3
19906070,Manhattan,East Harlem,Private room,150,7
19906460,Manhattan,Upper West Side,Entire home/apt,225,30
19906528,Brooklyn,Bedford-Stuyvesant,Private room,27,1
19906578,Brooklyn,Williamsburg,Entire home/apt,101,2
19907176,Manhattan,Upper West Side,Entire home/apt,255,30
19907609,Manhattan,Upper West Side,Entire home/apt,320,30
19907678,Brooklyn,Crown Heights,Entire home/apt,87,2
19907826,Manhattan,Washington Heights,Entire home/apt,60,3
19908088,Manhattan,Financial District,Entire home/apt,199,10
19908261,Manhattan,Chinatown,Entire home/apt,320,1
19909197,Brooklyn,Park Slope,Private room,88,3
19909586,Manhattan,West Village,Private room,115,1
19910074,Brooklyn,Prospect Heights,Private room,85,2
19910558,Brooklyn,Clinton Hill,Entire home/apt,83,14
19910666,Manhattan,Hell's Kitchen,Entire home/apt,176,3
19910689,Manhattan,Harlem,Private room,100,1
19910725,Manhattan,Greenwich Village,Private room,100,2
19910952,Staten Island,Randall Manor,Entire home/apt,135,2
19911620,Manhattan,Upper West Side,Entire home/apt,150,6
19911716,Manhattan,SoHo,Entire home/apt,250,5
19911778,Brooklyn,Bay Ridge,Entire home/apt,125,7
19911921,Manhattan,East Village,Entire home/apt,160,3
19912065,Brooklyn,Sheepshead Bay,Entire home/apt,95,4
19912256,Brooklyn,Williamsburg,Entire home/apt,250,4
19912332,Manhattan,East Village,Entire home/apt,175,2
19912495,Manhattan,Little Italy,Entire home/apt,150,30
19912535,Manhattan,East Village,Entire home/apt,192,1
19912628,Queens,Ditmars Steinway,Private room,69,7
19912814,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,14
19912854,Brooklyn,Bedford-Stuyvesant,Entire home/apt,92,4
19913070,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,3
19913191,Manhattan,Hell's Kitchen,Entire home/apt,280,3
19913497,Brooklyn,Williamsburg,Entire home/apt,275,3
19913714,Brooklyn,Williamsburg,Private room,60,3
19913761,Manhattan,Two Bridges,Private room,110,3
19913783,Manhattan,Harlem,Private room,80,6
19914209,Queens,Jamaica,Private room,65,1
19914250,Manhattan,Hell's Kitchen,Private room,89,1
19914762,Manhattan,Nolita,Entire home/apt,200,3
19915204,Queens,Ditmars Steinway,Private room,59,1
19915657,Queens,Ditmars Steinway,Private room,55,1
19915939,Queens,Ditmars Steinway,Private room,60,1
19919747,Manhattan,Hell's Kitchen,Entire home/apt,199,2
19922292,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,1
19922819,Brooklyn,Bedford-Stuyvesant,Private room,35,2
19923041,Brooklyn,Gowanus,Private room,79,1
19923377,Brooklyn,Williamsburg,Private room,65,3
19923426,Brooklyn,Crown Heights,Private room,65,1
19924521,Brooklyn,Bushwick,Entire home/apt,85,5
19925397,Bronx,Mount Hope,Entire home/apt,250,2
19928987,Manhattan,Upper East Side,Private room,246,1
19929209,Manhattan,Murray Hill,Entire home/apt,150,30
19929279,Brooklyn,Clinton Hill,Entire home/apt,250,3
19929723,Staten Island,Concord,Private room,34,4
19929904,Queens,Ridgewood,Entire home/apt,80,4
19930489,Staten Island,Concord,Private room,35,4
19930641,Brooklyn,Bushwick,Private room,75,2
19930835,Staten Island,Concord,Private room,33,3
19931069,Manhattan,Hell's Kitchen,Entire home/apt,130,30
19931860,Manhattan,Midtown,Entire home/apt,350,1
19932387,Queens,Bellerose,Private room,60,2
19932802,Manhattan,Greenwich Village,Private room,150,2
19933872,Brooklyn,Williamsburg,Private room,65,21
19933967,Manhattan,Murray Hill,Entire home/apt,150,30
19936586,Brooklyn,Bedford-Stuyvesant,Private room,100,1
19940173,Manhattan,Upper East Side,Entire home/apt,219,1
19940410,Brooklyn,Williamsburg,Entire home/apt,90,2
19942242,Brooklyn,Flatlands,Private room,46,2
19942348,Manhattan,Financial District,Entire home/apt,200,2
19943029,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160,2
19943440,Manhattan,West Village,Entire home/apt,599,1
19943741,Manhattan,Nolita,Entire home/apt,350,5
19943797,Brooklyn,Crown Heights,Entire home/apt,88,1
19944735,Queens,Ditmars Steinway,Private room,105,1
19944880,Brooklyn,Williamsburg,Entire home/apt,175,3
19945196,Brooklyn,Canarsie,Private room,80,5
19945327,Manhattan,Midtown,Entire home/apt,105,10
19945408,Manhattan,Hell's Kitchen,Entire home/apt,160,30
19945772,Brooklyn,Kensington,Entire home/apt,160,6
19945811,Brooklyn,Brooklyn Heights,Entire home/apt,200,3
19946195,Brooklyn,Park Slope,Private room,97,2
19946965,Manhattan,Upper West Side,Private room,89,4
19948170,Manhattan,West Village,Entire home/apt,225,10
19948618,Manhattan,Hell's Kitchen,Entire home/apt,130,30
19948995,Brooklyn,Williamsburg,Private room,50,14
19949135,Manhattan,Harlem,Private room,125,1
19949138,Brooklyn,Columbia St,Entire home/apt,149,4
19949310,Brooklyn,Bedford-Stuyvesant,Shared room,200,1
19949403,Brooklyn,Williamsburg,Private room,60,7
19949634,Brooklyn,Greenpoint,Entire home/apt,200,2
19950255,Manhattan,Harlem,Shared room,65,5
19950630,Manhattan,East Harlem,Private room,55,3
19951170,Brooklyn,Crown Heights,Entire home/apt,78,7
19951242,Brooklyn,Williamsburg,Entire home/apt,275,5
19951265,Brooklyn,Williamsburg,Private room,140,10
19951620,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,214,5
19951681,Queens,Astoria,Private room,65,1
19952226,Brooklyn,Flatbush,Entire home/apt,75,2
19952747,Queens,Ditmars Steinway,Private room,45,1
19952847,Brooklyn,East Flatbush,Entire home/apt,95,2
19954367,Manhattan,Harlem,Private room,65,30
19954751,Manhattan,Hell's Kitchen,Private room,111,1
19958302,Manhattan,Civic Center,Entire home/apt,210,5
19960443,Manhattan,Upper East Side,Private room,100,2
19960507,Brooklyn,Red Hook,Entire home/apt,145,1
19960519,Brooklyn,Bushwick,Entire home/apt,50,15
19961187,Manhattan,Gramercy,Entire home/apt,280,3
19963641,Brooklyn,Fort Greene,Entire home/apt,136,2
19963733,Brooklyn,Brooklyn Heights,Entire home/apt,585,3
19964062,Queens,Astoria,Entire home/apt,200,2
19964070,Brooklyn,Williamsburg,Entire home/apt,180,3
19964109,Brooklyn,East New York,Private room,40,1
19964262,Brooklyn,East New York,Private room,40,1
19964343,Brooklyn,East Flatbush,Entire home/apt,56,1
19964849,Manhattan,Upper East Side,Entire home/apt,795,2
19965684,Queens,Astoria,Entire home/apt,135,2
19966023,Manhattan,East Village,Entire home/apt,130,30
19967115,Queens,Astoria,Entire home/apt,80,2
19967297,Manhattan,Harlem,Private room,110,3
19967657,Manhattan,Lower East Side,Entire home/apt,50,1
19968221,Brooklyn,Gowanus,Entire home/apt,298,3
19968388,Manhattan,Washington Heights,Private room,55,2
19968961,Manhattan,Chelsea,Private room,110,2
19969013,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,2
19969420,Manhattan,Financial District,Private room,87,2
19969461,Brooklyn,Sheepshead Bay,Entire home/apt,100,3
19970186,Manhattan,Gramercy,Entire home/apt,125,1
19970216,Manhattan,Lower East Side,Entire home/apt,115,3
19970249,Brooklyn,Williamsburg,Private room,50,5
19970350,Staten Island,New Springville,Private room,43,10
19970764,Manhattan,Lower East Side,Entire home/apt,449,1
19974905,Bronx,Parkchester,Shared room,26,1
19975703,Brooklyn,Prospect-Lefferts Gardens,Private room,38,20
19977131,Brooklyn,Williamsburg,Private room,110,2
19979480,Brooklyn,Bushwick,Private room,32,5
19979771,Brooklyn,Fort Greene,Entire home/apt,149,5
19979892,Brooklyn,Sheepshead Bay,Entire home/apt,130,2
19979903,Queens,Ditmars Steinway,Private room,75,3
19980048,Manhattan,West Village,Entire home/apt,350,2
19980277,Brooklyn,Fort Greene,Private room,62,2
19980512,Manhattan,East Village,Entire home/apt,110,3
19981092,Manhattan,Washington Heights,Private room,80,1
19981294,Manhattan,Kips Bay,Private room,120,1
19981584,Brooklyn,Crown Heights,Private room,57,1
19981649,Manhattan,East Village,Entire home/apt,239,2
19981671,Queens,Long Island City,Private room,84,1
19981877,Manhattan,East Harlem,Private room,44,30
19981889,Manhattan,Harlem,Private room,100,1
19982386,Manhattan,Chelsea,Entire home/apt,500,6
19983575,Manhattan,East Harlem,Private room,46,30
19984134,Queens,Flushing,Entire home/apt,140,30
19984925,Manhattan,East Harlem,Private room,41,30
19985199,Brooklyn,Bushwick,Private room,35,2
19985425,Brooklyn,Crown Heights,Entire home/apt,114,1
19986637,Queens,Elmhurst,Private room,57,2
19991488,Brooklyn,Bedford-Stuyvesant,Private room,40,4
19993084,Brooklyn,Bedford-Stuyvesant,Private room,60,2
19993470,Manhattan,NoHo,Entire home/apt,137,14
19994533,Manhattan,East Village,Entire home/apt,150,5
19996712,Brooklyn,Crown Heights,Private room,80,5
19996830,Brooklyn,Prospect-Lefferts Gardens,Private room,33,10
19997141,Brooklyn,East Flatbush,Private room,50,1
19997686,Brooklyn,Greenpoint,Private room,65,1
19998416,Brooklyn,Crown Heights,Private room,55,2
19998620,Queens,Flushing,Entire home/apt,39,1
19998689,Queens,Astoria,Private room,150,2
19998918,Manhattan,Upper East Side,Entire home/apt,197,4
19999527,Bronx,East Morrisania,Private room,65,2
19999906,Brooklyn,Bushwick,Private room,50,3
20000184,Brooklyn,Bushwick,Private room,50,2
20000260,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,130,3
20000290,Brooklyn,Flatbush,Entire home/apt,200,4
20000421,Manhattan,Harlem,Private room,45,3
20000820,Brooklyn,Bushwick,Private room,66,1
20001006,Brooklyn,Crown Heights,Private room,60,2
20001157,Brooklyn,Crown Heights,Entire home/apt,399,4
20002262,Manhattan,East Village,Private room,90,5
20004647,Manhattan,Washington Heights,Private room,33,1
20005568,Manhattan,Harlem,Private room,75,4
20006934,Manhattan,Hell's Kitchen,Entire home/apt,279,1
20007899,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,4
20008527,Manhattan,East Harlem,Private room,51,30
20009122,Manhattan,Hell's Kitchen,Private room,130,2
20010930,Queens,Ridgewood,Entire home/apt,90,4
20011434,Brooklyn,Williamsburg,Private room,100,1
20011863,Brooklyn,Flatlands,Private room,47,1
20012263,Brooklyn,Bedford-Stuyvesant,Private room,85,3
20013255,Manhattan,Upper West Side,Private room,99,1
20013291,Manhattan,Murray Hill,Entire home/apt,120,5
20013531,Brooklyn,Bushwick,Private room,60,3
20014072,Bronx,Morris Park,Private room,29,1
20014141,Manhattan,Upper West Side,Entire home/apt,170,7
20014534,Brooklyn,Williamsburg,Private room,45,3
20014879,Manhattan,Inwood,Private room,70,1
20014895,Manhattan,East Village,Entire home/apt,198,7
20015002,Brooklyn,Bushwick,Private room,87,2
20015668,Manhattan,Harlem,Entire home/apt,80,1
20015736,Manhattan,Harlem,Entire home/apt,250,1
20016090,Brooklyn,Bedford-Stuyvesant,Entire home/apt,152,2
20016469,Manhattan,Little Italy,Private room,95,3
20016493,Manhattan,NoHo,Entire home/apt,1795,1
20016975,Manhattan,Midtown,Entire home/apt,210,2
20017121,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,4
20017161,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,69,3
20017584,Brooklyn,Bedford-Stuyvesant,Private room,55,2
20017636,Manhattan,Lower East Side,Entire home/apt,90,26
20017753,Brooklyn,Bedford-Stuyvesant,Private room,45,5
20018667,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,2
20022549,Queens,Corona,Shared room,37,1
20025456,Manhattan,Harlem,Entire home/apt,130,4
20026248,Queens,Arverne,Entire home/apt,275,2
20026598,Brooklyn,Bushwick,Entire home/apt,150,4
20026998,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2
20028846,Manhattan,Chelsea,Entire home/apt,230,5
20028865,Brooklyn,Bushwick,Private room,65,20
20029021,Brooklyn,Bedford-Stuyvesant,Entire home/apt,149,3
20029169,Manhattan,Midtown,Entire home/apt,690,3
20029501,Manhattan,Upper East Side,Private room,53,12
20030489,Brooklyn,Vinegar Hill,Private room,245,3
20030871,Brooklyn,Williamsburg,Private room,70,4
20031027,Manhattan,East Village,Entire home/apt,275,2
20031317,Manhattan,Harlem,Entire home/apt,113,5
20031768,Queens,Long Island City,Private room,56,2
20031965,Queens,Forest Hills,Entire home/apt,268,3
20032886,Brooklyn,Bushwick,Private room,75,12
20033157,Manhattan,Midtown,Private room,82,15
20033434,Brooklyn,Fort Greene,Private room,65,1
20033770,Brooklyn,Greenpoint,Entire home/apt,71,7
20034180,Brooklyn,Canarsie,Private room,89,1
20034244,Staten Island,Tompkinsville,Private room,59,3
20034806,Brooklyn,Williamsburg,Private room,50,1
20035466,Brooklyn,Crown Heights,Entire home/apt,100,5
20035612,Manhattan,Harlem,Private room,55,3
20035645,Queens,Forest Hills,Entire home/apt,69,2
20035842,Manhattan,Two Bridges,Private room,35,1
20040994,Manhattan,West Village,Private room,108,3
20044214,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,1
20044802,Brooklyn,Canarsie,Private room,75,1
20045444,Manhattan,Washington Heights,Entire home/apt,99,3
20045641,Brooklyn,Williamsburg,Private room,80,25
20047896,Brooklyn,Clinton Hill,Entire home/apt,158,2
20048459,Brooklyn,Bedford-Stuyvesant,Private room,50,1
20048909,Manhattan,West Village,Entire home/apt,250,5
20049161,Brooklyn,Williamsburg,Private room,100,5
20049857,Manhattan,Upper West Side,Entire home/apt,299,3
20051059,Manhattan,East Village,Private room,65,2
20051114,Manhattan,Upper West Side,Entire home/apt,175,1
20052107,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,90,2
20053253,Brooklyn,Bedford-Stuyvesant,Private room,120,2
20053839,Brooklyn,Greenpoint,Entire home/apt,150,3
20054293,Queens,Long Island City,Private room,61,3
20054294,Manhattan,East Village,Private room,175,1
20054400,Brooklyn,Crown Heights,Entire home/apt,150,2
20054438,Queens,Astoria,Private room,80,3
20055242,Brooklyn,East New York,Entire home/apt,100,14
20055311,Staten Island,West Brighton,Entire home/apt,75,1
20055581,Manhattan,Midtown,Private room,500,1
20055786,Queens,Elmhurst,Entire home/apt,115,7
20055944,Manhattan,East Village,Private room,150,1
20056034,Queens,Astoria,Entire home/apt,110,4
20056328,Manhattan,Hell's Kitchen,Private room,160,2
20056579,Manhattan,East Village,Entire home/apt,230,5
20056846,Queens,Astoria,Entire home/apt,120,2
20057317,Queens,Astoria,Entire home/apt,110,2
20057450,Brooklyn,Sunset Park,Entire home/apt,80,3
20057851,Manhattan,Murray Hill,Entire home/apt,199,3
20058138,Manhattan,Hell's Kitchen,Entire home/apt,280,3
20066576,Manhattan,Lower East Side,Entire home/apt,140,3
20067361,Brooklyn,Bedford-Stuyvesant,Private room,50,7
20070087,Brooklyn,Bedford-Stuyvesant,Private room,40,1
20070187,Brooklyn,Crown Heights,Entire home/apt,200,1
20070296,Brooklyn,Brooklyn Heights,Entire home/apt,1095,2
20070549,Brooklyn,Kensington,Private room,56,1
20071095,Queens,East Elmhurst,Private room,80,1
20071750,Brooklyn,Bushwick,Entire home/apt,154,3
20071791,Brooklyn,Greenpoint,Private room,63,7
20073605,Brooklyn,Williamsburg,Private room,125,2
20073959,Brooklyn,Crown Heights,Entire home/apt,99,3
20073965,Manhattan,Upper East Side,Entire home/apt,265,1
20074223,Brooklyn,Williamsburg,Private room,65,2
20075554,Brooklyn,Crown Heights,Entire home/apt,199,3
20075580,Queens,Forest Hills,Private room,45,1
20076056,Manhattan,Upper East Side,Private room,69,20
20082404,Brooklyn,Windsor Terrace,Private room,65,1
20084595,Manhattan,Upper West Side,Entire home/apt,82,7
20085006,Brooklyn,East New York,Entire home/apt,249,1
20085460,Manhattan,Morningside Heights,Entire home/apt,220,2
20085462,Brooklyn,Crown Heights,Entire home/apt,95,5
20085472,Brooklyn,Bushwick,Private room,34,3
20086190,Brooklyn,Bedford-Stuyvesant,Entire home/apt,190,5
20086201,Manhattan,East Village,Entire home/apt,160,2
20087455,Manhattan,East Harlem,Private room,85,1
20089288,Brooklyn,Cypress Hills,Private room,38,30
20089471,Manhattan,Chinatown,Private room,58,3
20089597,Manhattan,Midtown,Entire home/apt,179,2
20089645,Queens,Richmond Hill,Private room,40,1
20089962,Brooklyn,Sheepshead Bay,Private room,45,7
20090389,Manhattan,East Harlem,Entire home/apt,150,4
20091705,Manhattan,Hell's Kitchen,Entire home/apt,200,30
20091873,Manhattan,Gramercy,Entire home/apt,125,3
20092176,Queens,Forest Hills,Private room,50,3
20092369,Queens,Ridgewood,Private room,60,2
20092506,Manhattan,East Harlem,Private room,70,1
20092821,Manhattan,Chinatown,Private room,88,1
20094423,Manhattan,West Village,Entire home/apt,370,4
20096504,Manhattan,Harlem,Private room,100,3
20103452,Manhattan,Upper East Side,Entire home/apt,122,1
20111316,Brooklyn,Bedford-Stuyvesant,Private room,50,2
20111383,Queens,Astoria,Shared room,60,3
20112687,Brooklyn,Bushwick,Private room,50,7
20115612,Manhattan,East Harlem,Private room,60,1
20118160,Brooklyn,Sheepshead Bay,Private room,53,2
